Question_No,Question,Topic_tags,Acceptance_rate,isPremium,Difficulty,Question_Link,Solution
2836, Maximize Value of Function in a Ball Passing Game,"['Array', 'Dynamic Programming', '1+']",31.50%,FALSE,Hard,https://leetcode.com/problems/maximize-value-of-function-in-a-ball-passing-game/description,https://leetcode.com/problems/maximize-value-of-function-in-a-ball-passing-game/solutions
2837, Total Traveled Distance,['Database'],76.20%,TRUE,Easy,https://leetcode.com/problems/total-traveled-distance/description,https://leetcode.com/problems/total-traveled-distance/solutions
2838, Maximum Coins Heroes Can Collect,"['Array', 'Two Pointers', 'Binary Search', '2+']",69.70%,TRUE,Medium,https://leetcode.com/problems/maximum-coins-heroes-can-collect/description,https://leetcode.com/problems/maximum-coins-heroes-can-collect/solutions
2839, Check if Strings Can be Made Equal With Operations I,['String'],47.50%,FALSE,Easy,https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-i/description,https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-i/solutions
2840, Check if Strings Can be Made Equal With Operations II,"['Hash Table', 'String', 'Sorting']",56.20%,FALSE,Medium,https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-ii/description,https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-ii/solutions
2841, Maximum Sum of Almost Unique Subarray,"['Array', 'Hash Table', 'Sliding Window']",38.60%,FALSE,Medium,https://leetcode.com/problems/maximum-sum-of-almost-unique-subarray/description,https://leetcode.com/problems/maximum-sum-of-almost-unique-subarray/solutions
2842, Count K-Subsequences of a String With Maximum Beauty,"['Hash Table', 'Math', 'String', '2+']",29.80%,FALSE,Hard,https://leetcode.com/problems/count-k-subsequences-of-a-string-with-maximum-beauty/description,https://leetcode.com/problems/count-k-subsequences-of-a-string-with-maximum-beauty/solutions
2843, Count Symmetric Integers,"['Math', 'Enumeration']",74.60%,FALSE,Easy,https://leetcode.com/problems/count-symmetric-integers/description,https://leetcode.com/problems/count-symmetric-integers/solutions
2844, Minimum Operations to Make a Special Number,"['Math', 'String', 'Greedy', '1+']",38.40%,FALSE,Medium,https://leetcode.com/problems/minimum-operations-to-make-a-special-number/description,https://leetcode.com/problems/minimum-operations-to-make-a-special-number/solutions
2845, Count of Interesting Subarrays,"['Array', 'Hash Table', 'Prefix Sum']",35.50%,FALSE,Medium,https://leetcode.com/problems/count-of-interesting-subarrays/description,https://leetcode.com/problems/count-of-interesting-subarrays/solutions
2846, Minimum Edge Weight Equilibrium Queries in a Tree,"['Array', 'Tree', 'Graph', '1+']",44.70%,FALSE,Hard,https://leetcode.com/problems/minimum-edge-weight-equilibrium-queries-in-a-tree/description,https://leetcode.com/problems/minimum-edge-weight-equilibrium-queries-in-a-tree/solutions
2847, Smallest Number With Given Digit Product,"['Math', 'Greedy']",44.10%,TRUE,Medium,https://leetcode.com/problems/smallest-number-with-given-digit-product/description,https://leetcode.com/problems/smallest-number-with-given-digit-product/solutions
2848, Points That Intersect With Cars,"['Array', 'Hash Table', 'Prefix Sum']",75.50%,FALSE,Easy,https://leetcode.com/problems/points-that-intersect-with-cars/description,https://leetcode.com/problems/points-that-intersect-with-cars/solutions
2849, Determine if a Cell Is Reachable at a Given Time,['Math'],35.70%,FALSE,Medium,https://leetcode.com/problems/determine-if-a-cell-is-reachable-at-a-given-time/description,https://leetcode.com/problems/determine-if-a-cell-is-reachable-at-a-given-time/solutions
2850, Minimum Moves to Spread Stones Over Grid,"['Array', 'Dynamic Programming', '2+']",45.20%,FALSE,Medium,https://leetcode.com/problems/minimum-moves-to-spread-stones-over-grid/description,https://leetcode.com/problems/minimum-moves-to-spread-stones-over-grid/solutions
2851, String Transformation,"['Math', 'String', '2+']",30.40%,FALSE,Hard,https://leetcode.com/problems/string-transformation/description,https://leetcode.com/problems/string-transformation/solutions
2852, Sum of Remoteness of All Cells,"['Array', 'Hash Table', '4+']",64.80%,TRUE,Medium,https://leetcode.com/problems/sum-of-remoteness-of-all-cells/description,https://leetcode.com/problems/sum-of-remoteness-of-all-cells/solutions
2853, Highest Salaries Difference,['Database'],73.60%,TRUE,Easy,https://leetcode.com/problems/highest-salaries-difference/description,https://leetcode.com/problems/highest-salaries-difference/solutions
2854, Rolling Average Steps,['Database'],68.20%,TRUE,Medium,https://leetcode.com/problems/rolling-average-steps/description,https://leetcode.com/problems/rolling-average-steps/solutions
2855, Minimum Right Shifts to Sort the Array,['Array'],58.30%,FALSE,Easy,https://leetcode.com/problems/minimum-right-shifts-to-sort-the-array/description,https://leetcode.com/problems/minimum-right-shifts-to-sort-the-array/solutions
2856, Minimum Array Length After Pair Removals,"['Array', 'Hash Table', 'Two Pointers', '3+']",23.40%,FALSE,Medium,https://leetcode.com/problems/minimum-array-length-after-pair-removals/description,https://leetcode.com/problems/minimum-array-length-after-pair-removals/solutions
2857, Count Pairs of Points With Distance k,"['Array', 'Hash Table', 'Bit Manipulation']",32.30%,FALSE,Medium,https://leetcode.com/problems/count-pairs-of-points-with-distance-k/description,https://leetcode.com/problems/count-pairs-of-points-with-distance-k/solutions
2858, Minimum Edge Reversals So Every Node Is Reachable,"['Dynamic Programming', '3+']",58.20%,FALSE,Hard,https://leetcode.com/problems/minimum-edge-reversals-so-every-node-is-reachable/description,https://leetcode.com/problems/minimum-edge-reversals-so-every-node-is-reachable/solutions
2859, Sum of Values at Indices With K Set Bits,"['Array', 'Bit Manipulation']",86.80%,FALSE,Easy,https://leetcode.com/problems/sum-of-values-at-indices-with-k-set-bits/description,https://leetcode.com/problems/sum-of-values-at-indices-with-k-set-bits/solutions
2860, Happy Students,"['Array', 'Sorting', 'Enumeration']",52.60%,FALSE,Medium,https://leetcode.com/problems/happy-students/description,https://leetcode.com/problems/happy-students/solutions
2861, Maximum Number of Alloys,"['Array', 'Binary Search']",38.90%,FALSE,Medium,https://leetcode.com/problems/maximum-number-of-alloys/description,https://leetcode.com/problems/maximum-number-of-alloys/solutions
2862, Maximum Element-Sum of a Complete Subset of Indices,"['Array', 'Math', 'Number Theory']",44.40%,FALSE,Hard,https://leetcode.com/problems/maximum-element-sum-of-a-complete-subset-of-indices/description,https://leetcode.com/problems/maximum-element-sum-of-a-complete-subset-of-indices/solutions
2863, Maximum Length of Semi-Decreasing Subarrays,"['Array', 'Stack', 'Sorting', '1+']",70.60%,TRUE,Medium,https://leetcode.com/problems/maximum-length-of-semi-decreasing-subarrays/description,https://leetcode.com/problems/maximum-length-of-semi-decreasing-subarrays/solutions
2864, Maximum Odd Binary Number,"['Math', 'String', 'Greedy']",83.20%,FALSE,Easy,https://leetcode.com/problems/maximum-odd-binary-number/description,https://leetcode.com/problems/maximum-odd-binary-number/solutions
2865, Beautiful Towers I,"['Array', 'Stack', 'Monotonic Stack']",43.80%,FALSE,Medium,https://leetcode.com/problems/beautiful-towers-i/description,https://leetcode.com/problems/beautiful-towers-i/solutions
2866, Beautiful Towers II,"['Array', 'Stack', 'Monotonic Stack']",35.10%,FALSE,Medium,https://leetcode.com/problems/beautiful-towers-ii/description,https://leetcode.com/problems/beautiful-towers-ii/solutions
2867, Count Valid Paths in a Tree,"['Math', 'Dynamic Programming', '3+']",35.70%,FALSE,Hard,https://leetcode.com/problems/count-valid-paths-in-a-tree/description,https://leetcode.com/problems/count-valid-paths-in-a-tree/solutions
2868, The Wording Game,"['Array', 'Math', 'Two Pointers', '3+']",58.80%,TRUE,Hard,https://leetcode.com/problems/the-wording-game/description,https://leetcode.com/problems/the-wording-game/solutions
2869, Minimum Operations to Collect Elements,"['Array', 'Hash Table', 'Bit Manipulation']",61.00%,FALSE,Easy,https://leetcode.com/problems/minimum-operations-to-collect-elements/description,https://leetcode.com/problems/minimum-operations-to-collect-elements/solutions
2870, Minimum Number of Operations to Make Array Empty,"['Array', 'Hash Table', 'Greedy', '1+']",62.10%,FALSE,Medium,https://leetcode.com/problems/minimum-number-of-operations-to-make-array-empty/description,https://leetcode.com/problems/minimum-number-of-operations-to-make-array-empty/solutions
2871, Split Array Into Maximum Number of Subarrays,"['Array', 'Greedy', 'Bit Manipulation']",44.10%,FALSE,Medium,https://leetcode.com/problems/split-array-into-maximum-number-of-subarrays/description,https://leetcode.com/problems/split-array-into-maximum-number-of-subarrays/solutions
2872, Maximum Number of K-Divisible Components,"['Tree', 'Depth-First Search']",57.40%,FALSE,Hard,https://leetcode.com/problems/maximum-number-of-k-divisible-components/description,https://leetcode.com/problems/maximum-number-of-k-divisible-components/solutions
2873, Maximum Value of an Ordered Triplet I,['Array'],46.20%,FALSE,Easy,https://leetcode.com/problems/maximum-value-of-an-ordered-triplet-i/description,https://leetcode.com/problems/maximum-value-of-an-ordered-triplet-i/solutions
2874, Maximum Value of an Ordered Triplet II,['Array'],41.50%,FALSE,Medium,https://leetcode.com/problems/maximum-value-of-an-ordered-triplet-ii/description,https://leetcode.com/problems/maximum-value-of-an-ordered-triplet-ii/solutions
2875, Minimum Size Subarray in Infinite Array,"['Array', 'Hash Table', 'Sliding Window', '1+']",31.00%,FALSE,Medium,https://leetcode.com/problems/minimum-size-subarray-in-infinite-array/description,https://leetcode.com/problems/minimum-size-subarray-in-infinite-array/solutions
2876, Count Visited Nodes in a Directed Graph,"['Dynamic Programming', 'Graph', '1+']",33.20%,FALSE,Hard,https://leetcode.com/problems/count-visited-nodes-in-a-directed-graph/description,https://leetcode.com/problems/count-visited-nodes-in-a-directed-graph/solutions
2877, Create a DataFrame from List,[],81.30%,FALSE,Easy,https://leetcode.com/problems/create-a-dataframe-from-list/description,https://leetcode.com/problems/create-a-dataframe-from-list/solutions
2878, Get the Size of a DataFrame,[],85.10%,FALSE,Easy,https://leetcode.com/problems/get-the-size-of-a-dataframe/description,https://leetcode.com/problems/get-the-size-of-a-dataframe/solutions
2879, Display the First Three Rows,[],93.00%,FALSE,Easy,https://leetcode.com/problems/display-the-first-three-rows/description,https://leetcode.com/problems/display-the-first-three-rows/solutions
2880, Select Data,[],79.30%,FALSE,Easy,https://leetcode.com/problems/select-data/description,https://leetcode.com/problems/select-data/solutions
2881, Create a New Column,[],90.10%,FALSE,Easy,https://leetcode.com/problems/create-a-new-column/description,https://leetcode.com/problems/create-a-new-column/solutions
2882, Drop Duplicate Rows,[],85.60%,FALSE,Easy,https://leetcode.com/problems/drop-duplicate-rows/description,https://leetcode.com/problems/drop-duplicate-rows/solutions
2883, Drop Missing Data,[],64.10%,FALSE,Easy,https://leetcode.com/problems/drop-missing-data/description,https://leetcode.com/problems/drop-missing-data/solutions
2884, Modify Columns,[],92.10%,FALSE,Easy,https://leetcode.com/problems/modify-columns/description,https://leetcode.com/problems/modify-columns/solutions
2885, Rename Columns,[],85.40%,FALSE,Easy,https://leetcode.com/problems/rename-columns/description,https://leetcode.com/problems/rename-columns/solutions
2886, Change Data Type,[],87.30%,FALSE,Easy,https://leetcode.com/problems/change-data-type/description,https://leetcode.com/problems/change-data-type/solutions
2887, Fill Missing Data,[],72.00%,FALSE,Easy,https://leetcode.com/problems/fill-missing-data/description,https://leetcode.com/problems/fill-missing-data/solutions
2888, Reshape Data: Concatenate,[],90.60%,FALSE,Easy,https://leetcode.com/problems/reshape-data:-concatenate/description,https://leetcode.com/problems/reshape-data:-concatenate/solutions
2889, Reshape Data: Pivot,[],82.70%,FALSE,Easy,https://leetcode.com/problems/reshape-data:-pivot/description,https://leetcode.com/problems/reshape-data:-pivot/solutions
2890, Reshape Data: Melt,[],86.20%,FALSE,Easy,https://leetcode.com/problems/reshape-data:-melt/description,https://leetcode.com/problems/reshape-data:-melt/solutions
2891, Method Chaining,[],76.40%,FALSE,Easy,https://leetcode.com/problems/method-chaining/description,https://leetcode.com/problems/method-chaining/solutions
2892, Minimizing Array After Replacing Pairs With Their Product,"['Array', 'Dynamic Programming', 'Greedy']",41.00%,TRUE,Medium,https://leetcode.com/problems/minimizing-array-after-replacing-pairs-with-their-product/description,https://leetcode.com/problems/minimizing-array-after-replacing-pairs-with-their-product/solutions
2893, Calculate Orders Within Each Interval,['Database'],67.90%,TRUE,Medium,https://leetcode.com/problems/calculate-orders-within-each-interval/description,https://leetcode.com/problems/calculate-orders-within-each-interval/solutions
2894, Divisible and Non-divisible Sums Difference,['Math'],89.50%,FALSE,Easy,https://leetcode.com/problems/divisible-and-non-divisible-sums-difference/description,https://leetcode.com/problems/divisible-and-non-divisible-sums-difference/solutions
