Brand,model,Year,kmDriven,Transmission,Owner,FuelType,PostedDate,AdditionInfo,AskPrice,CarUrl
Hyundai,Aura,2022,"44,000 km",Manual,first,hybrid,Today,"Hyundai Aura 1.2 S CNG, 2022, CNG & Hybrids","₹ 6,75,000",https://olx.in/item/cars-c84-used-hyundai-aura-in-borivali-east-mumbai-iid-1784050222
Hyundai,Fluidic Verna,2015,"31,000 km",Manual,first,Petrol,Today,"Hyundai Fluidic Verna 1.4 VTVT, 2015, Petrol","₹ 6,20,000",https://olx.in/item/cars-c84-used-hyundai-fluidic-verna-in-jaya-nagar-east-bengaluru-iid-1782813018
Tata,Nexon,2019,"129,500 km",Automatic,first,Diesel,Today,"Tata Nexon AMT 1.5 Revotorq XMA, 2019, Diesel","₹ 6,25,000",https://olx.in/item/cars-c84-used-tata-nexon-in-east-nada-guruvayur-iid-1790099019
Hyundai,Santro Xing,2012,"72,000 km",Manual,second,hybrid,Today,"Hyundai Santro Xing GLS CNG, 2012, CNG & Hybrids","₹ 1,70,000",https://olx.in/item/cars-c84-used-hyundai-santro-xing-in-mayur-vihar-phase-3-delhi-iid-1777545636
Hyundai,Xcent Prime,2020,"193,000 km",Manual,first,Petrol,Today,Hyundai Xcent Prime 2020,"₹ 5,00,000",https://olx.in/item/cars-c84-used-hyundai-xcent-prime-in-mahalunge-chakan-iid-1794214947
Hyundai,Creta,2018,"77,000 km",Manual,second,Diesel,Today,"Hyundai Creta 1.4 S, 2018, Diesel","₹ 7,90,000",https://olx.in/item/cars-c84-used-hyundai-creta-in-swarup-nagar-kanpur-iid-1791326064
Maruti Suzuki,Alto-800,2016,"11,000 km",Manual,second,Petrol,Today,"Maruti Suzuki Alto 800, 2016, Petrol","₹ 2,30,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-800-in-badarpur-delhi-iid-1785645335
Maruti Suzuki,Swift-Dzire,2014,"114,000 km",Manual,first,Diesel,Today,"Maruti Suzuki Swift Dzire 2012-2015 VDI, 2014, Diesel","₹ 5,40,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-ameerpet-hyderabad-iid-1790556814
Honda,City,2012,"75,000 km",Manual,second,hybrid,Today,Honda City 2012 CNG 75000 Km Top Model,"₹ 2,75,000",https://olx.in/item/cars-c84-used-honda-city-in-rohini-sector-11-delhi-iid-1793778619
Hyundai,Xcent,2015,"115,000 km",Manual,first,hybrid,Today,Hyundai Xcent 2015,"₹ 2,70,000",https://olx.in/item/cars-c84-used-hyundai-xcent-in-masudpur-delhi-iid-1794202046
BMW,5 Series,2020,"35,000 km",Automatic,second,Diesel,Today,"BMW 5 Series 2.0 520D Luxury Line, 2020, Diesel","₹ 43,90,000",https://olx.in/item/cars-c84-used-bmw-5-series-in-ernakulam-hpo-kochi-iid-1775451918
Maruti Suzuki,Wagon-R,2006,"85,000 km",Automatic,second,hybrid,Dec 15,Maruti Suzuki Wagon R 2006 CNG & Hybrids 85000 Km Driven,"₹ 75,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-lohia-nagar-meerut-iid-1778320841
Toyota,Innova Crysta,2016,"140,000 km",Automatic,second,Diesel,Today,"Toyota Innova Crysta 2.8Z Automatic, 2016, Diesel","₹ 19,45,000",https://olx.in/item/cars-c84-used-toyota-innova-crysta-in-koramangala-bengaluru-iid-1787218788
Tata,Safari,2012,"85,000 km",Manual,second,Diesel,Dec 20,"Tata Safari DICOR 2.2 GX 4x2 BS IV, 2012, Diesel","₹ 1,75,000",https://olx.in/item/cars-c84-used-tata-safari-in-pandeypur-colony-varanasi-iid-1793189323
Maruti Suzuki,Wagon-R,2004,"89,000 km",Manual,second,Petrol,Today,"Maruti Suzuki Wagon R, 2004, Petrol","₹ 1,45,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-ganapathi-coimbatore-iid-1789167339
Honda,CRV,2005,"75,000 km",Automatic,second,Petrol,Today,"Honda CR-V 2004-2007 2.0L 2WD AT, 2005, Petrol","₹ 1,99,000",https://olx.in/item/cars-c84-used-honda-crv-in-ghorpadi-pune-iid-1794198994
Maruti Suzuki,Celerio,2019,"262,470 km",Automatic,first,hybrid,Yesterday,Maruti Suzuki Celerio 2019 CNG & Hybrids 262470 Km Driven,"₹ 3,00,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-savoli-sector-1-navi-mumbai-iid-1794164477
Maruti Suzuki,maruti-suzuki-dzire,2009,"78,000 km",Manual,second,Diesel,Today,"Maruti Suzuki Dzire, 2009, Diesel","₹ 2,35,000",https://olx.in/item/cars-c84-used-maruti-suzuki-maruti-suzuki-dzire-in-varacha-surat-iid-1792382744
Hyundai,Eon,2015,"76,500 km",Manual,second,hybrid,Today,"Hyundai EON Era +, 2015, CNG & Hybrids","₹ 2,55,000",https://olx.in/item/cars-c84-used-hyundai-eon-in-wakad-pune-iid-1787222409
Maruti Suzuki,Alto-K10,2011,"111,492 km",Manual,second,Petrol,Today,Maruti Suzuki Alto K10 2011,"₹ 1,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-k10-in-gangaram-vicarabad-iid-1794208043
Tata,Zest,2016,"72,000 km",Manual,second,Diesel,Nov 05,"Tata Zest  Quadrajet 1.3 XM, 2016, Diesel","₹ 2,48,000",https://olx.in/item/cars-c84-used-tata-zest-in-charbag-lucknow-iid-1787894585
Hyundai,Verna,2017,"88,000 km",Manual,first,hybrid,Yesterday,"Hyundai Verna VTVT 1.6 SX Option, 2017, CNG & Hybrids","₹ 7,15,000",https://olx.in/item/cars-c84-used-hyundai-verna-in-rohini-sector-2-delhi-iid-1784208180
Hyundai,Santro Xing,2013,"149,000 km",Manual,second,hybrid,Yesterday,Hyundai Santro Xing 2013 CNG & petrol Good Condition,"₹ 2,25,000",https://olx.in/item/cars-c84-used-hyundai-santro-xing-in-sector-21-gandhinagar-iid-1794187888
Mahindra,Thar,2020,"53,000 km",Automatic,second,Diesel,Today,Mahindra Thar 2020 Diesel Well Maintained,"₹ 13,00,000",https://olx.in/item/cars-c84-used-mahindra-thar-in-budhana-gate-meerut-iid-1794197980
Tata,Indica V2,2010,"150,000 km",Manual,second,Diesel,Today,Good pickup and mileage,"₹ 66,000",https://olx.in/item/cars-c84-used-tata-indica-v2-in-chenchu-guda-hyderabad-iid-1794210204
Maruti Suzuki,Wagon-R-1-0,2021,"32,000 km",Manual,first,hybrid,Today,"Maruti Suzuki Wagon R 1.0 2019-2022 LXI, 2021, CNG & Hybrids","₹ 5,70,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-1-0-in-upper-parel-mumbai-iid-1790343934
Maruti Suzuki,Swift-Dzire,2017,"88,000 km",Manual,second,Diesel,Today,Maruti Suzuki Swift Dzire 2017 Diesel Well Maintained,"₹ 4,90,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-jaspur-khurd-kashipur-iid-1757655548
Hyundai,Grand i10 Nios,2020,"7,000 km",Automatic,first,Petrol,Today,"Hyundai Grand i10 Nios AMT Sportz, 2020, Petrol","₹ 6,25,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-nios-in-thavakkara-kannur-iid-1792822543
Toyota,Fortuner,2021,"48,000 km",Automatic,second,Diesel,Today,"Toyota Fortuner 4X4 AT 2.8 Diesel, 2021, Diesel","₹ 41,95,000",https://olx.in/item/cars-c84-used-toyota-fortuner-in-bypass-road-thiruvananthapuram-iid-1791843345
Toyota,Fortuner,2018,"75,000 km",Automatic,first,Diesel,Today,"Toyota Fortuner 4X2 AT 2.8 Diesel, 2018, Diesel","₹ 24,50,000",https://olx.in/item/cars-c84-used-toyota-fortuner-in-narol-ahmedabad-iid-1793481970
Maruti Suzuki,Alto,2010,"20,000 km",Manual,second,hybrid,Yesterday,Maruti Suzuki Alto 2010 CNG & Hybrids Good Condition,"₹ 60,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-in-hari-nagar-palwal-iid-1794151847
Maruti Suzuki,Swift,2021,"60,000 km",Manual,second,Petrol,Today,"Maruti Suzuki Swift VVT ZXI, 2021, Petrol","₹ 6,95,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-valanchery-malappuram-iid-1785095693
Renault,KWID,2023,"13,600 km",Automatic,second,Petrol,Yesterday,Renault KWID 2023 Petrol Good Condition,"₹ 5,51,000",https://olx.in/item/cars-c84-used-renault-kwid-in-ameri-bilaspur-iid-1793280350
Toyota,Urban Cruiser,2022,"49,900 km",Automatic,first,Petrol,Today,"Toyota Urban Cruiser 1.5 Mid Grade AT, 2022, Petrol","₹ 9,95,000",https://olx.in/item/cars-c84-used-toyota-urban-cruiser-in-ram-nagar-coimbatore-iid-1791002095
Maruti Suzuki,Ertiga,2019,"140,200 km",Automatic,first,hybrid,2 days ago,Maruti Suzuki Ertiga 2019 CNG & Hybrids 140200 Km Driven,"₹ 6,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-dadpur-govindpur-bahadarabad-iid-1794102827
Maruti Suzuki,maruti-suzuki-dzire,2016,"66,300 km",Manual,second,hybrid,Today,"Maruti Suzuki Dzire 1.2 VXI, 2016, CNG & Hybrids","₹ 5,11,000",https://olx.in/item/cars-c84-used-maruti-suzuki-maruti-suzuki-dzire-in-varacha-surat-iid-1793487101
Mercedes-Benz,E-Class,2011,"58,000 km",Automatic,second,Diesel,Yesterday,Mercedes-Benz E-Class 2011 Diesel Well Maintained,"₹ 9,00,000",https://olx.in/item/cars-c84-used-mercedes-benz-e-class-in-habib-ganj-bhopal-iid-1794192454
Maruti Suzuki,Eeco,2019,"118,854 km",Automatic,first,hybrid,Dec 22,Maruti Suzuki Eeco 2019,"₹ 4,40,000",https://olx.in/item/cars-c84-used-maruti-suzuki-eeco-in-bhavani-nagar-jangaon-iid-1793022851
Maruti Suzuki,Swift-Dzire,2022,"27,000 km",Manual,first,Petrol,Today,"Maruti Suzuki Swift Dzire ZXI + MT, 2022, Petrol","₹ 7,45,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-krishna-nagar-puducherry-iid-1791937302
Maruti Suzuki,Swift-Dzire-Tour,2018,"90,000 km",Automatic,first,hybrid,Dec 09,Maruti Suzuki Swift Dzire Tour 2018 CNG & Hybrids Well Maintained,"₹ 3,60,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-tour-in-haibatpur-delhi-iid-1792184811
Honda,City,2012,35 km,Automatic,second,hybrid,2 days ago,Honda City 2012 CNG & Hybrids 35 Km Driven,"₹ 2,80,000",https://olx.in/item/cars-c84-used-honda-city-in-rampur-rampur-iid-1794023313
Maruti Suzuki,Celerio,2017,"40,500 km",Manual,second,Petrol,Today,Maruti Suzuki Celerio 2017 Petrol 40500 Km Driven,"₹ 3,62,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-eranhikkal-kozhikode-iid-1794208642
Hyundai,i20,2015,"61,000 km",Manual,second,Petrol,Today,"Hyundai i20 Magna 1.2 MT, 2015, Petrol","₹ 3,95,000",https://olx.in/item/cars-c84-used-hyundai-i20-in-pahala-bhubaneshwar-iid-1792380762
Hyundai,Grand i10,2020,"81,000 km",Manual,first,hybrid,Today,"Hyundai Grand i10 2016-2017 Magna CNG, 2020, CNG & Hybrids","₹ 5,25,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-prahlad-nagar-ahmedabad-iid-1793942580
Toyota,Innova Hycross,2024,0 km,Automatic,first,hybrid,4 days ago,"Toyota Innova Hycross 2.0 ZX (O) Hybrid 7 STR, 2024, CNG & Hybrids","₹ 31,34,000",https://olx.in/item/cars-c84-used-toyota-innova-hycross-in-punjabi-bagh-west-delhi-iid-1792474479
Honda,Jazz,2021,"37,000 km",Automatic,first,hybrid,5 days ago,Honda Jazz CNG & PETROL 37000 Km Driven,"₹ 6,85,000",https://olx.in/item/cars-c84-used-honda-jazz-in-thaltej-ahmedabad-iid-1793811544
Maruti Suzuki,Ertiga,2020,"100,000 km",Automatic,second,hybrid,2 days ago,Maruti Suzuki Ertiga 2020 CNG & Hybrids 100000 Km Driven,"₹ 8,30,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-ashiana-lucknow-iid-1794105638
Tata,Altroz,2023,"8,530 km",Automatic,first,Petrol,Today,"Tata Altroz 1.2 XZA Plus Dark Edition DCT, 2023, Petrol","₹ 8,99,000",https://olx.in/item/cars-c84-used-tata-altroz-in-richmond-town-bengaluru-iid-1791021227
Honda,City,2009,"81,500 km",Manual,first,Petrol,Today,"Honda City S MT, 2009, Petrol","₹ 2,60,000",https://olx.in/item/cars-c84-used-honda-city-in-sector-43-chandigarh-iid-1793615593
Audi,Q3,2014,"58,600 km",Automatic,first,Diesel,Today,"Audi Q3 2.0 TDI WCI, 2014, Diesel","₹ 14,75,000",https://olx.in/item/cars-c84-used-audi-q3-in-adyar-chennai-iid-1793749755
Toyota,Fortuner,2017,"122,000 km",Automatic,second,Diesel,Yesterday,"Toyota Fortuner, 2017, Diesel","₹ 25,00,000",https://olx.in/item/cars-c84-used-toyota-fortuner-in-sector-82-mohali-iid-1792174939
Maruti Suzuki,Vitara-Brezza,2019,"78,000 km",Manual,first,Diesel,4 days ago,"Maruti Suzuki Vitara Brezza VDi, 2019, Diesel","₹ 6,51,000",https://olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-paschim-vihar-delhi-iid-1792411994
Mercedes-Benz,A Class,2016,"78,000 km",Automatic,first,Diesel,Today,"Mercedes-Benz A Class A200 CDI, 2016, Diesel","₹ 12,00,000",https://olx.in/item/cars-c84-used-mercedes-benz-a-class-in-makarba-village-ahmedabad-iid-1793478662
Maruti Suzuki,Celerio,2014,"48,000 km",Automatic,first,hybrid,2 days ago,"Maruti Suzuki Celerio 1.0 VXI AMT, 2014, CNG & Hybrids","₹ 2,90,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-ghoddod-road-surat-iid-1793134865
Toyota,Innova Hycross,2023,"50,000 km",Automatic,first,hybrid,4 days ago,"Toyota Innova Hycross 2.0 ZX Hybrid 7 STR, 2023, CNG & Hybrids","₹ 26,85,000",https://olx.in/item/cars-c84-used-toyota-innova-hycross-in-hatigaon-guwahati-iid-1790698892
Tata,Indigo Marina,2016,"95,000 km",Automatic,second,hybrid,Dec 15,TATA MOTORS \nNo scratches \nTyres new,"₹ 1,52,000",https://olx.in/item/cars-c84-used-tata-indigo-marina-in-pipe-line-road-muradnagar-iid-1792749849
Honda,City,2013,"69,000 km",Manual,second,hybrid,Yesterday,Honda City 2013 CNG & Hybrids Well Maintained,"₹ 3,55,000",https://olx.in/item/cars-c84-used-honda-city-in-nerul-navi-mumbai-iid-1792549373
Honda,Civic,2010,"75,000 km",Manual,second,hybrid,Today,"Honda Civic 1.8 V MT, 2010, CNG & Hybrids","₹ 2,51,000",https://olx.in/item/cars-c84-used-honda-civic-in-ghorpadi-pune-iid-1793753719
Hyundai,Santro Xing,2010,"95,000 km",Manual,second,hybrid,Today,Hyundai Santro Xing 2010 CNG & Hybrids 95000 Km Driven,"₹ 80,000",https://olx.in/item/cars-c84-used-hyundai-santro-xing-in-tdi-city-sonipat-sonipat-iid-1794210529
Honda,Jazz,2017,"40,000 km",Manual,first,Petrol,Today,"Honda Jazz 1.2 V i VTEC, 2017, Petrol","₹ 5,75,000",https://olx.in/item/cars-c84-used-honda-jazz-in-poothole-thrissur-iid-1789636540
Honda,Accord,2013,"110,000 km",Automatic,second,Petrol,Today,"Honda Accord 2.4 Elegance Automatic, 2013, Petrol","₹ 4,91,000",https://olx.in/item/cars-c84-used-honda-accord-in-nibm-road-kondhwa-pune-iid-1792375657
Honda,City,2021,"30,500 km",Manual,first,Petrol,Today,"Honda City 1.5 V 5TH GEN i-VTEC MT, 2021, Petrol","₹ 9,95,000",https://olx.in/item/cars-c84-used-honda-city-in-koppam-palakkad-iid-1790553088
Maruti Suzuki,Vitara-Brezza,2017,"81,000 km",Manual,first,Diesel,21 Dec,"Maruti Suzuki Vitara Brezza ZDI MT, 2017, Diesel","₹ 6,99,000",https://olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-sector-82-mohali-iid-1793349915
Maruti Suzuki,Eeco,2018,"79,000 km",Manual,first,hybrid,Today,"Maruti Suzuki Eeco, 2018, CNG & Hybrids","₹ 3,30,000",https://olx.in/item/cars-c84-used-maruti-suzuki-eeco-in-badarpur-delhi-iid-1785645120
MG,Hector,2023,"25,000 km",Automatic,first,Petrol,Today,"MG Hector Sharp AT, 2023, Petrol","₹ 17,50,000",https://olx.in/item/cars-c84-used-mg-hector-in-south-extension-delhi-iid-1790098789
Maruti Suzuki,Ertiga,2022,"71,000 km",Manual,second,hybrid,Today,"Maruti Suzuki Ertiga 2022-2023 VXI CNG, 2022, CNG & Hybrids","₹ 9,90,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-laxmi-nagar-delhi-iid-1793500649
Maruti Suzuki,Ciaz,2018,"68,655 km",Automatic,first,hybrid,3 days ago,"Maruti Suzuki Ciaz 1.5 Delta SHVS AMT, 2018, CNG & Hybrids","₹ 6,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-pitampura-delhi-iid-1791688874
Maruti Suzuki,Celerio-X,2019,"37,500 km",Automatic,second,Petrol,Yesterday,"Maruti Suzuki Celerio X AMT ZXI, 2019, Petrol","₹ 4,75,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-x-in-pilkhuwa-ghaziabad-iid-1791071769
Maruti Suzuki,Wagon-R,2014,"85,000 km",Manual,second,hybrid,Yesterday,"Maruti Suzuki Wagon R LXI CNG, 2014, CNG & Hybrids","₹ 2,95,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-borivali-east-mumbai-iid-1792339684
Toyota,Innova Crysta,2016,"99,000 km",Automatic,second,Diesel,Yesterday,"Toyota Innova Crysta 2.8 GX AT 7 STR, 2016, Diesel","₹ 17,80,000",https://olx.in/item/cars-c84-used-toyota-innova-crysta-in-thrissur-kerala-iid-1791444535
Maruti Suzuki,Wagon-R,2020,"51,782 km",Automatic,first,hybrid,Dec 08,"Maruti Suzuki Wagon R CNG LXI, 2020, CNG & Hybrids","₹ 5,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-chembur-mumbai-iid-1792126066
Maruti Suzuki,maruti-suzuki-dzire,2020,"17,000 km",Manual,first,Petrol,Today,"Maruti Suzuki Dzire 1.2 VXI, 2020, Petrol","₹ 6,80,000",https://olx.in/item/cars-c84-used-maruti-suzuki-maruti-suzuki-dzire-in-gota-ahmedabad-iid-1793850915
Mahindra,Scorpio,2014,"100,000 km",Automatic,second,Diesel,Today,"Mahindra Scorpio 2002-2013 VLX AT 2WD BSIII, 2014, Diesel","₹ 4,50,000",https://olx.in/item/cars-c84-used-mahindra-scorpio-in-kathrikadavu-kochi-iid-1793299162
Hyundai,Creta,2017,"42,000 km",Automatic,second,Petrol,Today,"Hyundai Creta 1.6 SX Automatic, 2017, Petrol","₹ 8,95,000",https://olx.in/item/cars-c84-used-hyundai-creta-in-banashankari-stage-2-bengaluru-iid-1792370295
Toyota,Fortuner,2013,"92,000 km",Automatic,second,Diesel,Today,"Toyota Fortuner 3.0 4x2 Automatic, 2013, Diesel","₹ 9,85,000",https://olx.in/item/cars-c84-used-toyota-fortuner-in-navrangpura-ahmedabad-iid-1794057376
Maruti Suzuki,Wagon-R,2019,"68,000 km",Manual,second,hybrid,2 days ago,"Maruti Suzuki Wagon R LXI CNG, 2019, CNG & Hybrids","₹ 4,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-dlf-city-phase-2-gurgaon-iid-1787448429
Hyundai,i20,2012,"85,000 km",Manual,second,Petrol,Today,"Hyundai i20 1.2 Asta, 2012, Petrol","₹ 3,19,999",https://olx.in/item/cars-c84-used-hyundai-i20-in-singanallur-coimbatore-iid-1794208640
Tata,Nexon,2022,"40,000 km",Manual,second,Petrol,Today,Tata Nexon 2022 Petrol Well Maintained,"₹ 9,00,000",https://olx.in/item/cars-c84-used-tata-nexon-in-peerzadiguda-hyderabad-iid-1794207758
Maruti Suzuki,Alto-800,2014,"88,500 km",Automatic,first,hybrid,Dec 16,Good engine and good condition,"₹ 1,85,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-800-in-dindarpur-delhi-iid-1770887310
Toyota,Urban Cruiser Hyryder,2023,"22,000 km",Manual,first,hybrid,Today,Toyota urban cruiser 2023,"₹ 14,50,000",https://olx.in/item/cars-c84-used-toyota-urban-cruiser-hyryder-in-gandhi-nagar-tiruppur-iid-1791921336
Maruti Suzuki,Baleno,2022,"23,000 km",Manual,first,Petrol,Today,"Maruti Suzuki Baleno Alpha, 2022, Petrol","₹ 8,80,000",https://olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-hoodi-bengaluru-iid-1783459047
Mahindra,Thar,2022,"39,484 km",Automatic,second,Diesel,2 days ago,"Mahindra Thar LX 4-STR Hard Top AT, 2022, Diesel","₹ 15,50,000",https://olx.in/item/cars-c84-used-mahindra-thar-in-chitrakoot-jaipur-iid-1775607136
Maruti Suzuki,Ciaz,2022,"24,000 km",Automatic,first,Petrol,Today,"Maruti Suzuki Ciaz Alpha 1.5, 2022, Petrol","₹ 8,51,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-boring-chauraha-patna-iid-1792482864
Tata,Tiago,2017,"105,444 km",Automatic,second,Petrol,Today,Tata Tiago 2017 Petrol 105444 Km Driven TN25 registration,"₹ 3,80,000",https://olx.in/item/cars-c84-used-tata-tiago-in-raman-temple-hosur-iid-1793253215
Honda,City,2019,"68,000 km",Automatic,first,Petrol,Today,"Honda City ZX Petrol CVT, 2019, Petrol","₹ 9,51,000",https://olx.in/item/cars-c84-used-honda-city-in-borivali-west-mumbai-iid-1788299532
Hyundai,Creta,2021,"38,000 km",Automatic,second,Petrol,Today,"Hyundai Creta 1.6 VTVT SX Plus Dual Tone, 2021, Petrol","₹ 12,75,000",https://olx.in/item/cars-c84-used-hyundai-creta-in-vikaspuri-delhi-iid-1787331043
Maruti Suzuki,Swift,2022,"65,000 km",Automatic,first,Petrol,Today,"Maruti Suzuki Swift 2018 AMT VXI, 2022, Petrol","₹ 7,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-uppal-hyderabad-iid-1793665683
Maruti Suzuki,Swift-Dzire,2012,"45,000 km",Automatic,second,hybrid,Dec 20,Maruti Suzuki Swift Dzire 2012,"₹ 2,10,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-vikas-colony-gulaothi-iid-1793252732
Hyundai,New i20,2011,"117,000 km",Manual,second,Diesel,Today,Nice car  good condition,"₹ 2,51,000",https://olx.in/item/cars-c84-used-hyundai-new-i20-in-tammiraju-nagar-bhimavaram-iid-1793628507
Mercedes-Benz,GLC,2020,"98,000 km",Automatic,second,Diesel,Dec 04,"Mercedes-Benz GLC 220d 4Matic, 2020, Diesel","₹ 38,00,000",https://olx.in/item/cars-c84-used-mercedes-benz-glc-in-saravanampatti-coimbatore-iid-1791776273
Renault,Duster,2013,"119,000 km",Manual,second,Diesel,Today,"Renault Duster, 2013, Diesel","₹ 4,25,000",https://olx.in/item/cars-c84-used-renault-duster-in-palayapalayam-erode-iid-1791935787
Toyota,Corolla Altis,2013,"79,000 km",Manual,second,hybrid,Yesterday,"Toyota Corolla Altis 1.8 G CNG, 2013, CNG & Hybrids","₹ 3,75,000",https://olx.in/item/cars-c84-used-toyota-corolla-altis-in-karampura-delhi-iid-1790953859
Toyota,Qualis,2001,"136,000 km",Manual,second,Diesel,Today,"Toyota Qualis FS B4, 2001, Diesel","₹ 2,10,000",https://olx.in/item/cars-c84-used-toyota-qualis-in-santosh-nagar-hyderabad-iid-1789945971
Mahindra,XUV 300,2021,"45,000 km",Manual,second,Petrol,Dec 24,"Mahindra XUV300 W6, 2021, Petrol","₹ 6,95,000",https://olx.in/item/cars-c84-used-mahindra-xuv-300-in-peelamedu-coimbatore-iid-1793594331
Maruti Suzuki,Swift,2015,"86,000 km",Manual,second,Diesel,Today,"Maruti Suzuki Swift VDI (O), 2015, Diesel","₹ 4,10,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-professors-colony-bhopal-iid-1781197771
Maruti Suzuki,Swift-Dzire,2015,"62,535 km",Manual,second,hybrid,Yesterday,Maruti Suzuki Swift Dzire 2015 CNG & Hybrids 62535 Km Driven,"₹ 3,55,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-keshav-puram-delhi-iid-1794190482
Mahindra,XUV500,2020,"62,000 km",Automatic,first,Diesel,Today,"Mahindra XUV500 W11 AT, 2020, Diesel","₹ 13,50,000",https://olx.in/item/cars-c84-used-mahindra-xuv500-in-dilshad-garden-delhi-iid-1786708017
Hyundai,i20 Active,2015,"52,000 km",Manual,first,Diesel,Today,"Hyundai i20 Active SX Diesel, 2015, Diesel","₹ 3,90,000",https://olx.in/item/cars-c84-used-hyundai-i20-active-in-karol-bagh-delhi-iid-1793580240
Maruti Suzuki,Wagon-R,2012,"80,000 km",Manual,second,hybrid,Today,Maruti Suzuki Wagon R 2012 CNG & Hybrids 80000 Km Driven,"₹ 1,80,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-nagla-gopal-rural-bharatpur-iid-1794200610
Hyundai,Grand i10,2018,"68,000 km",Manual,first,hybrid,Yesterday,Grand i10 2018 CNG & Hybrids 68000 Km Driven,"₹ 4,45,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-bengali-square-indore-iid-1792444853
Maruti Suzuki,Ertiga,2013,"87,235 km",Manual,second,hybrid,Dec 12,"Maruti Suzuki Ertiga 2012-2015 VXI CNG, 2013, CNG & Hybrids","₹ 5,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-vile-parle-east-mumbai-iid-1792517645
